,Archetype,arrival_time,departure_time,time_in_park,max_wait,attractions_experienced,fastpass_used,total_wait_time,average_wait_time
515,Tourist,28,604,576,72,7,1,209,29.857142857142858
516,Tourist,28,628,600,39,8,0,15,1.875
517,Tourist,28,404,376,95,10,1,119,11.9
518,Tourist,28,510,482,32,5,1,3,0.6
519,Tourist,28,607,579,90,8,1,373,46.625
520,Tourist,28,568,540,120,8,1,336,42.0
521,Tourist,28,419,391,39,9,0,89,9.88888888888889
522,Tourist,28,610,582,71,7,1,265,37.857142857142854
523,Tourist,28,588,560,65,5,0,91,18.2
524,Tourist,28,473,445,64,9,1,177,19.666666666666668
525,Tourist,28,406,378,106,10,0,185,18.5
526,Tourist,29,615,586,105,6,1,137,22.833333333333332
527,Tourist,29,356,327,110,13,1,168,12.923076923076923
528,Tourist,29,616,587,40,9,2,62,6.888888888888889
529,Tourist,29,517,488,51,6,1,71,11.833333333333334
530,Tourist,29,590,561,104,10,1,199,19.9
531,Tourist,29,568,539,99,8,1,364,45.5
532,Tourist,29,560,531,95,12,1,182,15.166666666666666
533,Tourist,29,411,382,100,9,0,184,20.444444444444443
534,Tourist,29,376,347,114,6,1,133,22.166666666666668
535,Tourist,29,367,338,32,7,1,46,6.571428571428571
536,Tourist,29,515,486,53,6,1,96,16.0
537,Tourist,29,561,532,92,7,1,132,18.857142857142858
538,Tourist,29,576,547,67,6,0,120,20.0
539,Tourist,29,580,551,107,14,0,319,22.785714285714285
540,Tourist,29,467,438,77,13,1,107,8.23076923076923
541,Tourist,29,457,428,76,8,0,108,13.5
542,Tourist,29,469,440,31,9,1,46,5.111111111111111
543,Tourist,29,625,596,79,7,1,185,26.428571428571427
544,Tourist,29,498,469,106,5,0,331,66.2
545,Tourist,29,462,433,92,9,2,154,17.11111111111111
546,Tourist,29,517,488,50,7,1,57,8.142857142857142
547,Tourist,29,437,408,78,7,0,257,36.714285714285715
548,Tourist,29,359,330,55,6,0,140,23.333333333333332
549,Tourist,29,574,545,63,8,1,170,21.25
550,Tourist,29,555,526,100,7,1,104,14.857142857142858
551,Tourist,29,598,569,115,7,1,124,17.714285714285715
552,Tourist,29,560,531,112,8,1,235,29.375
553,Tourist,29,448,419,39,5,1,60,12.0
554,Tourist,29,620,591,80,13,1,260,20.0
555,Tourist,29,497,468,115,12,1,219,18.25
556,Tourist,29,620,591,69,10,1,165,16.5
557,Tourist,30,343,313,66,9,1,161,17.88888888888889
558,Tourist,30,559,529,49,6,1,53,8.833333333333334
559,Tourist,30,606,576,97,4,1,238,59.5
560,Tourist,30,388,358,61,3,0,150,50.0
561,Tourist,30,523,493,71,6,1,153,25.5
562,Tourist,30,386,356,62,8,1,98,12.25
563,Tourist,30,590,560,70,8,1,250,31.25
564,Tourist,30,593,563,56,15,1,167,11.133333333333333
565,Tourist,30,481,451,96,8,1,153,19.125
566,Tourist,30,476,446,103,7,1,124,17.714285714285715
567,Tourist,30,499,469,72,6,1,182,30.333333333333332
568,Tourist,30,441,411,69,16,1,36,2.25
569,Tourist,30,436,406,110,11,1,175,15.909090909090908
570,Tourist,30,498,468,109,6,1,148,24.666666666666668
571,Tourist,30,500,470,65,5,1,137,27.4
572,Tourist,30,382,352,65,10,1,170,17.0
573,Tourist,30,474,444,60,6,1,93,15.5
574,Tourist,30,416,386,115,3,0,149,49.666666666666664
575,Tourist,30,498,468,114,9,0,296,32.888888888888886
576,Tourist,30,394,364,89,5,1,124,24.8
577,Tourist,30,415,385,40,19,1,157,8.263157894736842
578,Tourist,30,361,331,48,6,1,61,10.166666666666666
579,Tourist,30,395,365,111,10,1,163,16.3
580,Tourist,30,476,446,40,7,1,130,18.571428571428573
581,Tourist,30,447,417,57,8,1,169,21.125
582,Tourist,30,424,394,40,7,1,102,14.571428571428571
583,Tourist,30,642,612,113,9,1,377,41.888888888888886
584,Tourist,31,334,303,51,5,0,38,7.6
585,Tourist,31,494,463,111,7,1,154,22.0
586,Tourist,31,513,482,98,11,1,209,19.0
587,Tourist,31,348,317,47,4,1,109,27.25
588,Tourist,31,384,353,49,4,0,85,21.25
589,Tourist,31,481,450,114,5,1,80,16.0
590,Tourist,31,519,488,60,7,1,43,6.142857142857143
591,Tourist,31,413,382,98,16,1,167,10.4375
592,Tourist,31,353,322,102,12,1,147,12.25
593,Tourist,31,503,472,110,7,1,147,21.0
594,Tourist,31,600,569,36,9,1,85,9.444444444444445
595,Tourist,31,568,537,74,8,1,202,25.25
596,Tourist,31,541,510,110,8,1,174,21.75
597,Tourist,31,381,350,49,7,1,112,16.0
598,Tourist,31,621,590,55,9,1,160,17.77777777777778
599,Tourist,31,429,398,116,7,1,159,22.714285714285715
600,Tourist,31,541,510,37,4,0,32,8.0
601,Tourist,31,435,404,72,8,1,32,4.0
602,Tourist,31,401,370,46,8,1,113,14.125
603,Tourist,31,560,529,64,10,2,90,9.0
604,Tourist,31,361,330,54,16,0,206,12.875
605,Tourist,31,348,317,35,9,1,80,8.88888888888889
606,Tourist,31,498,467,101,9,0,255,28.333333333333332
607,Tourist,31,422,391,94,12,1,139,11.583333333333334
608,Tourist,32,632,600,106,8,1,374,46.75
609,Tourist,32,438,406,92,8,0,304,38.0
610,Tourist,32,589,557,103,13,1,213,16.384615384615383
611,Tourist,32,518,486,78,11,1,113,10.272727272727273
612,Tourist,32,642,610,52,8,1,135,16.875
613,Tourist,32,443,411,42,12,0,104,8.666666666666666
614,Tourist,32,398,366,94,6,1,167,27.833333333333332
615,Tourist,32,397,365,68,11,0,255,23.181818181818183
616,Tourist,32,631,599,98,9,1,231,25.666666666666668
617,Tourist,32,383,351,117,4,0,94,23.5
618,Tourist,32,347,315,87,9,1,174,19.333333333333332
619,Tourist,32,377,345,117,11,1,210,19.09090909090909
620,Tourist,32,345,313,59,8,0,161,20.125
621,Tourist,32,590,558,49,9,1,111,12.333333333333334
622,Tourist,32,476,444,79,10,0,227,22.7
623,Tourist,32,556,524,119,13,1,306,23.53846153846154
624,Tourist,32,510,478,47,4,1,54,13.5
625,Tourist,32,671,639,99,13,1,477,36.69230769230769
626,Tourist,32,589,557,52,2,1,32,16.0
627,Tourist,32,355,323,55,8,0,44,5.5
628,Tourist,32,635,603,51,11,2,91,8.272727272727273
629,Tourist,32,421,389,38,6,1,26,4.333333333333333
630,Tourist,32,385,353,64,7,0,153,21.857142857142858
631,Tourist,32,437,405,73,10,1,169,16.9
632,Tourist,32,374,342,58,4,0,58,14.5
633,Tourist,32,596,564,46,4,1,116,29.0
634,Tourist,33,343,310,49,6,0,76,12.666666666666666
635,Tourist,33,550,517,50,10,1,112,11.2
636,Tourist,33,379,346,54,7,0,145,20.714285714285715
637,Tourist,33,490,457,80,7,1,178,25.428571428571427
638,Tourist,33,373,340,45,5,0,24,4.8
639,Tourist,33,377,344,120,7,0,193,27.571428571428573
640,Tourist,33,584,551,108,8,1,156,19.5
641,Tourist,33,598,565,100,10,1,301,30.1
642,Tourist,33,615,582,76,8,1,379,47.375
643,Tourist,33,610,577,88,12,1,336,28.0
644,Tourist,33,384,351,43,5,1,70,14.0
645,Tourist,33,426,393,109,7,1,139,19.857142857142858
646,Tourist,33,465,432,64,7,1,114,16.285714285714285
647,Tourist,33,523,490,65,10,1,125,12.5
648,Tourist,33,399,366,68,10,1,177,17.7
649,Tourist,33,465,432,103,11,1,257,23.363636363636363
650,Tourist,33,538,505,69,5,1,93,18.6
651,Tourist,33,339,306,114,3,0,129,43.0
652,Tourist,33,588,555,103,10,1,418,41.8
653,Tourist,33,585,552,51,2,1,0,0.0
654,Tourist,33,631,598,94,11,1,404,36.72727272727273
655,Tourist,33,412,379,61,5,0,36,7.2
656,Tourist,33,542,509,115,10,0,246,24.6
657,Tourist,33,644,611,53,9,1,130,14.444444444444445
658,Tourist,33,557,524,31,11,2,57,5.181818181818182
659,Tourist,33,588,555,91,9,1,328,36.44444444444444
660,Tourist,33,632,599,38,5,1,28,5.6
661,Tourist,33,447,414,44,4,0,38,9.5
662,Tourist,33,376,343,45,7,1,42,6.0
663,Tourist,34,431,397,35,7,0,5,0.7142857142857143
664,Tourist,34,614,580,38,5,1,73,14.6
665,Tourist,34,395,361,73,7,1,155,22.142857142857142
666,Tourist,34,417,383,58,8,0,102,12.75
667,Tourist,34,403,369,42,4,1,49,12.25
668,Tourist,34,452,418,78,11,1,184,16.727272727272727
669,Tourist,34,404,370,33,3,0,32,10.666666666666666
670,Tourist,34,621,587,72,14,1,311,22.214285714285715
671,Tourist,34,454,420,112,4,1,160,40.0
672,Tourist,34,479,445,108,9,1,123,13.666666666666666
673,Tourist,34,384,350,107,7,1,96,13.714285714285714
674,Tourist,34,372,338,77,5,1,193,38.6
675,Tourist,34,343,309,64,10,0,93,9.3
676,Tourist,34,384,350,35,9,0,5,0.5555555555555556
677,Tourist,34,581,547,66,7,1,173,24.714285714285715
678,Tourist,34,451,417,89,12,2,143,11.916666666666666
679,Tourist,34,658,624,75,10,1,267,26.7
680,Tourist,34,436,402,37,2,1,15,7.5
681,Tourist,34,432,398,66,5,0,125,25.0
682,Tourist,34,403,369,81,6,1,140,23.333333333333332
683,Tourist,34,521,487,97,9,1,218,24.22222222222222
684,Tourist,34,402,368,65,11,1,217,19.727272727272727
685,Tourist,34,629,595,65,12,1,204,17.0
686,Tourist,34,452,418,37,5,1,56,11.2
687,Tourist,34,405,371,101,9,0,214,23.77777777777778
688,Tourist,34,523,489,81,6,1,199,33.166666666666664
689,Tourist,34,430,396,61,5,2,29,5.8
690,Tourist,34,482,448,113,7,0,134,19.142857142857142
691,Tourist,34,596,562,118,9,0,378,42.0
692,Tourist,34,477,443,88,7,0,321,45.857142857142854
693,Tourist,34,460,426,56,9,1,143,15.88888888888889
694,Tourist,34,520,486,50,11,1,175,15.909090909090908
695,Tourist,34,471,437,116,5,1,166,33.2
696,Tourist,34,529,495,102,10,0,219,21.9
697,Tourist,34,627,593,63,7,0,165,23.571428571428573
698,Tourist,34,444,410,60,11,1,184,16.727272727272727
699,Tourist,34,633,599,64,14,1,144,10.285714285714286
700,Tourist,34,421,387,47,6,0,149,24.833333333333332
701,Tourist,35,527,492,120,7,1,268,38.285714285714285
702,Tourist,35,561,526,58,10,1,149,14.9
703,Tourist,35,612,577,45,4,1,26,6.5
704,Tourist,35,557,522,75,9,1,286,31.77777777777778
705,Tourist,35,500,465,41,6,0,80,13.333333333333334
706,Tourist,35,635,600,34,8,0,20,2.5
707,Tourist,35,508,473,52,7,1,49,7.0
708,Tourist,35,415,380,73,7,1,72,10.285714285714286
709,Tourist,35,439,404,109,8,1,159,19.875
710,Tourist,35,494,459,68,10,2,136,13.6
711,Tourist,35,513,478,93,3,0,202,67.33333333333333
712,Tourist,35,524,489,105,9,1,286,31.77777777777778
713,Tourist,35,406,371,52,1,0,16,16.0
714,Tourist,35,520,485,112,5,1,196,39.2
715,Tourist,35,516,481,94,10,1,301,30.1
716,Tourist,35,559,524,52,6,1,50,8.333333333333334
717,Tourist,35,567,532,93,11,1,331,30.09090909090909
718,Tourist,35,629,594,33,5,1,46,9.2
719,Tourist,35,538,503,71,13,1,153,11.76923076923077
720,Tourist,35,473,438,64,7,1,198,28.285714285714285
721,Tourist,35,534,499,88,6,1,135,22.5
722,Tourist,35,408,373,111,7,1,164,23.428571428571427
723,Tourist,35,524,489,101,6,1,180,30.0
724,Tourist,35,371,336,80,8,0,134,16.75
725,Tourist,35,533,498,104,7,0,325,46.42857142857143
726,Tourist,35,543,508,53,7,1,176,25.142857142857142
727,Tourist,35,624,589,80,4,1,94,23.5
728,Tourist,35,660,625,62,5,0,138,27.6
729,Tourist,36,492,456,54,9,1,171,19.0
730,Tourist,36,459,423,118,12,0,192,16.0
731,Tourist,36,511,475,64,4,1,81,20.25
732,Tourist,36,501,465,45,12,1,87,7.25
733,Tourist,36,343,307,98,6,1,34,5.666666666666667
734,Tourist,36,419,383,94,6,0,200,33.333333333333336
735,Tourist,36,587,551,110,10,1,288,28.8
736,Tourist,36,464,428,75,7,1,98,14.0
737,Tourist,36,615,579,39,10,1,48,4.8
738,Tourist,36,428,392,116,7,1,217,31.0
739,Tourist,36,354,318,50,6,1,112,18.666666666666668
740,Tourist,36,598,562,74,6,1,150,25.0
741,Tourist,36,564,528,57,4,1,43,10.75
742,Tourist,36,436,400,92,10,1,179,17.9
743,Tourist,36,461,425,49,6,0,21,3.5
744,Tourist,36,470,434,90,4,1,191,47.75
745,Tourist,36,638,602,105,12,1,351,29.25
746,Tourist,36,557,521,108,8,1,344,43.0
747,Tourist,36,362,326,110,7,0,70,10.0
748,Tourist,36,487,451,87,5,0,223,44.6
749,Tourist,36,514,478,100,11,0,208,18.90909090909091
750,Tourist,36,629,593,118,9,1,337,37.44444444444444
751,Tourist,36,606,570,33,7,1,55,7.857142857142857
752,Tourist,36,488,452,84,12,1,294,24.5
753,Tourist,36,451,415,71,4,0,145,36.25
754,Tourist,36,420,384,56,11,1,139,12.636363636363637
755,Tourist,36,357,321,111,7,0,188,26.857142857142858
756,Tourist,36,549,513,86,9,1,172,19.11111111111111
757,Tourist,36,511,475,72,11,0,254,23.09090909090909
758,Tourist,36,517,481,70,9,1,160,17.77777777777778
759,Tourist,36,581,545,119,8,1,240,30.0
760,Tourist,36,482,446,86,6,1,163,27.166666666666668
761,Tourist,36,493,457,47,8,0,92,11.5
762,Tourist,37,430,393,40,3,1,29,9.666666666666666
763,Tourist,37,487,450,113,10,0,193,19.3
764,Tourist,37,399,362,54,9,0,117,13.0
765,Tourist,37,471,434,87,6,1,196,32.666666666666664
766,Tourist,37,514,477,117,7,1,236,33.714285714285715
767,Tourist,37,473,436,44,3,1,35,11.666666666666666
768,Tourist,37,588,551,62,6,1,70,11.666666666666666
769,Tourist,37,636,599,31,7,1,66,9.428571428571429
770,Tourist,37,444,407,95,11,0,104,9.454545454545455
771,Tourist,37,403,366,58,8,1,73,9.125
772,Tourist,37,503,466,40,3,1,54,18.0
773,Tourist,37,647,610,51,5,0,56,11.2
774,Tourist,37,629,592,78,4,1,103,25.75
775,Tourist,37,531,494,109,7,1,159,22.714285714285715
776,Tourist,37,620,583,59,5,1,123,24.6
777,Tourist,37,596,559,111,12,2,243,20.25
778,Tourist,37,494,457,114,8,1,190,23.75
779,Tourist,37,549,512,75,8,1,84,10.5
780,Tourist,37,449,412,62,7,1,90,12.857142857142858
781,Tourist,37,525,488,96,7,1,236,33.714285714285715
782,Tourist,37,527,490,31,4,1,21,5.25
783,Tourist,37,495,458,62,6,1,122,20.333333333333332
784,Tourist,37,652,615,76,16,1,363,22.6875
785,Tourist,37,455,418,82,7,1,207,29.571428571428573
786,Tourist,37,493,456,103,6,1,158,26.333333333333332
787,Tourist,37,584,547,66,7,1,164,23.428571428571427
788,Tourist,37,625,588,108,7,1,239,34.142857142857146
789,Tourist,37,472,435,93,7,1,175,25.0
790,Tourist,37,591,554,69,8,1,78,9.75
791,Tourist,37,518,481,70,3,0,62,20.666666666666668
792,Tourist,37,374,337,60,9,0,121,13.444444444444445
793,Tourist,37,451,414,46,9,0,68,7.555555555555555
794,Tourist,38,627,589,83,15,1,306,20.4
795,Tourist,38,469,431,92,7,1,155,22.142857142857142
796,Tourist,38,605,567,75,13,1,265,20.384615384615383
797,Tourist,38,407,369,40,7,1,37,5.285714285714286
798,Tourist,38,509,471,120,6,0,308,51.333333333333336
799,Tourist,38,401,363,71,5,1,109,21.8
800,Tourist,38,600,562,116,14,1,263,18.785714285714285
801,Tourist,38,583,545,99,8,1,173,21.625
802,Tourist,38,625,587,58,6,1,93,15.5
803,Tourist,38,489,451,84,7,1,159,22.714285714285715
804,Tourist,38,573,535,38,7,1,97,13.857142857142858
805,Tourist,38,433,395,87,6,0,108,18.0
806,Tourist,38,348,310,51,6,0,75,12.5
807,Tourist,38,470,432,91,6,2,243,40.5
808,Tourist,38,541,503,116,10,1,309,30.9
809,Tourist,38,411,373,109,8,1,227,28.375
810,Tourist,38,584,546,106,5,1,217,43.4
811,Tourist,38,471,433,44,8,1,83,10.375
812,Tourist,38,416,378,37,3,1,57,19.0
813,Tourist,38,615,577,43,9,1,33,3.6666666666666665
814,Tourist,38,536,498,119,7,1,276,39.42857142857143
815,Tourist,38,636,598,84,12,1,266,22.166666666666668
816,Tourist,38,607,569,63,4,0,44,11.0
817,Tourist,38,434,396,37,5,1,78,15.6
818,Tourist,38,564,526,40,7,1,61,8.714285714285714
819,Tourist,38,379,341,57,8,1,203,25.375
820,Tourist,38,368,330,39,13,1,50,3.8461538461538463
821,Tourist,38,400,362,112,11,0,166,15.090909090909092
822,Tourist,38,477,439,89,11,1,259,23.545454545454547
823,Tourist,38,493,455,43,6,1,98,16.333333333333332
824,Tourist,38,482,444,74,10,1,105,10.5
825,Tourist,38,565,527,96,13,1,129,9.923076923076923
826,Tourist,38,478,440,46,10,1,84,8.4
827,Tourist,38,393,355,66,12,1,164,13.666666666666666
828,Tourist,38,469,431,92,5,0,255,51.0
829,Tourist,39,517,478,73,9,2,159,17.666666666666668
830,Tourist,39,411,372,30,3,1,13,4.333333333333333
831,Tourist,39,597,558,81,12,2,155,12.916666666666666
832,Tourist,39,568,529,43,12,1,82,6.833333333333333
833,Tourist,39,526,487,79,7,1,119,17.0
834,Tourist,39,350,311,50,3,1,51,17.0
835,Tourist,39,464,425,59,8,1,120,15.0
836,Tourist,39,613,574,57,6,1,85,14.166666666666666
837,Tourist,39,342,303,48,4,0,91,22.75
838,Tourist,39,468,429,108,9,1,140,15.555555555555555
839,Tourist,39,469,430,59,11,1,106,9.636363636363637
840,Tourist,39,462,423,76,8,1,244,30.5
841,Tourist,39,461,422,81,11,1,184,16.727272727272727
842,Tourist,39,596,557,66,6,1,174,29.0
843,Tourist,39,512,473,58,14,1,143,10.214285714285714
844,Tourist,39,426,387,102,7,1,113,16.142857142857142
845,Tourist,39,463,424,38,4,1,68,17.0
846,Tourist,39,629,590,55,7,1,31,4.428571428571429
847,Tourist,39,413,374,47,10,1,110,11.0
848,Tourist,39,500,461,98,5,2,119,23.8
849,Tourist,39,410,371,38,4,0,58,14.5
850,Tourist,39,513,474,42,6,1,59,9.833333333333334
851,Tourist,39,542,503,55,7,1,155,22.142857142857142
852,Tourist,39,676,637,91,13,1,382,29.384615384615383
853,Tourist,39,386,347,107,5,1,146,29.2
854,Tourist,40,406,366,63,7,0,97,13.857142857142858
855,Tourist,40,387,347,80,6,0,140,23.333333333333332
856,Tourist,40,347,307,44,4,1,53,13.25
857,Tourist,40,638,598,31,13,2,72,5.538461538461538
858,Tourist,40,578,538,103,9,1,366,40.666666666666664
859,Tourist,40,391,351,52,6,1,74,12.333333333333334
860,Tourist,40,361,321,67,8,1,150,18.75
861,Tourist,40,551,511,45,8,1,121,15.125
862,Tourist,40,429,389,87,8,1,124,15.5
863,Tourist,40,469,429,79,6,1,90,15.0
864,Tourist,40,551,511,75,5,1,185,37.0
865,Tourist,40,590,550,71,14,1,258,18.428571428571427
866,Tourist,40,577,537,41,4,1,94,23.5
867,Tourist,40,579,539,40,10,1,91,9.1
868,Tourist,40,490,450,90,7,1,95,13.571428571428571
869,Tourist,40,568,528,109,8,0,300,37.5
870,Tourist,40,528,488,120,7,1,128,18.285714285714285
871,Tourist,40,405,365,111,5,1,58,11.6
872,Tourist,40,627,587,96,8,1,313,39.125
873,Tourist,40,582,542,99,6,1,326,54.333333333333336
874,Tourist,40,413,373,51,7,1,133,19.0
875,Tourist,40,340,300,55,5,0,86,17.2
876,Tourist,40,680,640,69,11,1,231,21.0
877,Tourist,40,356,316,96,6,1,218,36.333333333333336
878,Tourist,40,374,334,61,5,1,83,16.6
879,Tourist,40,628,588,54,8,1,52,6.5
880,Tourist,40,548,508,34,9,1,35,3.888888888888889
881,Tourist,40,571,531,66,9,0,220,24.444444444444443
882,Tourist,40,534,494,117,9,1,260,28.88888888888889
883,Tourist,40,541,501,31,13,1,77,5.923076923076923
884,Tourist,40,558,518,36,5,1,47,9.4
885,Tourist,40,523,483,46,9,2,68,7.555555555555555
886,Tourist,40,512,472,35,6,1,38,6.333333333333333
887,Tourist,40,639,599,93,7,1,245,35.0
888,Tourist,40,382,342,88,9,1,153,17.0
889,Tourist,40,609,569,117,6,0,342,57.0
890,Tourist,41,362,321,49,8,1,100,12.5
891,Tourist,41,375,334,94,7,1,147,21.0
892,Tourist,41,459,418,92,9,1,140,15.555555555555555
893,Tourist,41,639,598,111,9,2,238,26.444444444444443
894,Tourist,41,388,347,80,9,1,149,16.555555555555557
895,Tourist,41,447,406,111,14,1,262,18.714285714285715
896,Tourist,41,631,590,117,7,0,348,49.714285714285715
897,Tourist,41,501,460,111,12,1,261,21.75
898,Tourist,41,355,314,119,6,0,130,21.666666666666668
899,Tourist,41,491,450,91,7,1,276,39.42857142857143
900,Tourist,41,617,576,107,7,2,146,20.857142857142858
901,Tourist,41,467,426,76,11,1,214,19.454545454545453
902,Tourist,41,406,365,90,9,1,97,10.777777777777779
903,Tourist,41,621,580,71,6,1,191,31.833333333333332
904,Tourist,41,516,475,90,7,1,198,28.285714285714285
905,Tourist,41,626,585,42,5,1,85,17.0
906,Tourist,41,481,440,35,2,1,16,8.0
907,Tourist,41,589,548,98,10,1,314,31.4
908,Tourist,41,512,471,79,8,0,237,29.625
909,Tourist,41,386,345,46,5,1,92,18.4
910,Tourist,41,578,537,95,9,1,196,21.77777777777778
911,Tourist,41,559,518,116,6,0,302,50.333333333333336
912,Tourist,41,424,383,42,6,0,66,11.0
913,Tourist,41,383,342,105,14,1,199,14.214285714285714
914,Tourist,41,654,613,62,9,1,174,19.333333333333332
915,Tourist,42,590,548,58,5,1,45,9.0
916,Tourist,42,530,488,120,6,0,45,7.5
917,Tourist,42,516,474,63,5,1,55,11.0
918,Tourist,42,490,448,69,4,1,19,4.75
919,Tourist,42,529,487,120,5,1,132,26.4
920,Tourist,42,442,400,50,7,1,66,9.428571428571429
921,Tourist,42,348,306,33,2,1,0,0.0
922,Tourist,42,457,415,100,9,1,90,10.0
923,Tourist,42,418,376,98,4,1,121,30.25
924,Tourist,42,630,588,97,7,1,159,22.714285714285715
925,Tourist,42,458,416,41,8,1,76,9.5
926,Tourist,42,439,397,104,9,1,194,21.555555555555557
927,Tourist,42,618,576,105,9,1,304,33.77777777777778
928,Tourist,42,356,314,44,7,0,99,14.142857142857142
929,Tourist,42,605,563,55,13,1,49,3.769230769230769
930,Tourist,42,497,455,107,9,1,171,19.0
931,Tourist,42,472,430,116,5,2,126,25.2
932,Tourist,42,356,314,46,8,0,35,4.375
933,Tourist,42,456,414,116,8,1,136,17.0
934,Tourist,42,614,572,69,8,2,208,26.0
935,Tourist,42,509,467,54,7,1,153,21.857142857142858
936,Tourist,42,537,495,33,8,1,47,5.875
937,Tourist,42,414,372,36,4,1,34,8.5
938,Tourist,42,509,467,95,8,0,262,32.75
939,Tourist,42,564,522,54,6,0,50,8.333333333333334
940,Tourist,42,446,404,42,6,0,73,12.166666666666666
941,Tourist,42,567,525,82,6,1,128,21.333333333333332
942,Tourist,42,548,506,112,7,1,185,26.428571428571427
943,Tourist,43,445,402,48,10,2,62,6.2
944,Tourist,43,642,599,57,11,1,139,12.636363636363637
945,Tourist,43,428,385,109,11,0,218,19.818181818181817
946,Tourist,43,389,346,75,5,0,164,32.8
947,Tourist,43,394,351,62,8,0,149,18.625
948,Tourist,43,422,379,71,8,0,154,19.25
949,Tourist,43,418,375,80,7,1,97,13.857142857142858
950,Tourist,43,381,338,96,6,0,131,21.833333333333332
951,Tourist,43,564,521,106,6,1,115,19.166666666666668
952,Tourist,43,543,500,68,7,1,239,34.142857142857146
953,Tourist,43,430,387,89,5,1,83,16.6
954,Tourist,43,602,559,32,7,1,31,4.428571428571429
955,Tourist,43,648,605,89,9,1,401,44.55555555555556
956,Tourist,43,610,567,50,8,1,138,17.25
957,Tourist,43,432,389,103,8,1,196,24.5
958,Tourist,43,423,380,107,5,0,121,24.2
959,Tourist,43,580,537,112,7,1,150,21.428571428571427
960,Tourist,43,597,554,81,8,1,244,30.5
961,Tourist,43,495,452,55,6,0,57,9.5
962,Tourist,43,429,386,88,5,1,192,38.4
963,Tourist,43,475,432,98,10,1,277,27.7
964,Tourist,43,466,423,107,11,1,196,17.818181818181817
965,Tourist,43,399,356,41,9,1,72,8.0
966,Tourist,43,637,594,54,6,1,98,16.333333333333332
967,Tourist,43,437,394,99,7,1,253,36.142857142857146
968,Tourist,43,463,420,75,7,0,123,17.571428571428573
969,Tourist,43,620,577,100,11,1,270,24.545454545454547
970,Tourist,43,424,381,38,8,1,82,10.25
971,Tourist,43,546,503,113,7,1,172,24.571428571428573
972,Tourist,43,486,443,76,12,0,290,24.166666666666668
973,Tourist,43,623,580,95,6,2,228,38.0
974,Tourist,43,522,479,60,10,1,177,17.7
975,Tourist,43,562,519,80,13,1,289,22.23076923076923
976,Tourist,43,405,362,39,5,1,108,21.6
977,Tourist,44,447,403,84,12,1,172,14.333333333333334
978,Tourist,44,622,578,102,9,1,223,24.77777777777778
979,Tourist,44,515,471,32,3,1,67,22.333333333333332
980,Tourist,44,510,466,79,13,1,242,18.615384615384617
981,Tourist,44,451,407,111,4,0,201,50.25
982,Tourist,44,357,313,68,10,1,103,10.3
983,Tourist,44,582,538,91,8,1,236,29.5
